 Supply Air Temperature, Supply Air Temperature Heating Set Point, Supply Air Temperature Cooling Set Point, Outdoor Air Temperature, Mixed Air Temperature, Return Air Temperature, Outdoor Air Damper Control Signal  , Return Air Damper Control Signal, Exhaust Air Damper Control Signal    , Cooling Coil Valve Control Signal, Heating Coil Valve Control Signal,fault type
67.29,50.0,68.35,58.62,67.21,69.41,0.30773002,1.0,0.0,0.0,0.0,F8
60.68,50.0,60.97,60.17,60.41,67.17,1.0,0.0,0.5,0.221518601,0.0,F8
61.02,50.0,61.06,60.78,59.75,67.28,1.0,0.0,0.5,0.245826793,0.0,F8
67.03,56.48,86.0,55.36,65.99,69.27,0.15,1.0,0.0,0.0,0.0,F8
67.99,50.0,86.0,57.66,66.91,70.08,0.15,1.0,0.0,0.0,0.0,F8
72.73,72.73,86.0,54.96,67.75,71.91,0.15,1.0,0.0,0.0,0.328006636,F8
68.09,50.0,69.51,60.04,67.42,69.88,0.15,1.0,0.0,0.0,0.0,F8
68.09,50.0,69.67,60.04,67.49,69.91,0.15,1.0,0.0,0.0,0.0,F8
60.64,50.0,60.53,59.65,59.11,67.78,1.0,0.0,0.5,0.239591249,0.0,F8
69.6,50.0,86.0,50.35,65.7,70.69,0.15,1.0,0.0,0.0,0.0,F9
68.67,65.42,86.0,48.77,64.96,69.78,0.15,1.0,0.0,0.0,0.0,F9
65.2,50.0,66.58,54.24,61.25,68.29,1.0,0.390698628,0.304650688,0.0,0.0,F9
68.78,61.76,86.0,48.95,64.53,69.2,0.15,1.0,0.0,0.0,0.0,F9
65.3,50.0,68.04,54.33,63.86,68.53,0.72655102,1.0,0.0,0.0,0.0,F9
66.54,50.0,68.18,53.83,64.82,69.31,0.868808459,1.0,0.0,0.0,0.0,F9
68.65,62.86,86.0,48.95,64.39,69.08,0.15,1.0,0.0,0.0,0.0,F9
70.77,50.0,81.57,52.1,67.12,71.86,0.15,1.0,0.0,0.0,0.0,F9
66.95,50.0,70.06,53.87,65.98,69.3,0.227320325,1.0,0.0,0.0,0.0,F9
70.33,50.0,85.79,50.34,66.58,71.63,0.15,1.0,0.0,0.0,0.0,F9
66.84,50.0,50.0,52.09,54.72,71.76,1.0,0.0,0.5,1.0,0.0,F10
74.08,50.0,58.94,44.83,46.91,75.15,1.0,0.0,0.5,1.0,0.0,F10
68.78,50.0,50.0,51.21,52.66,71.27,1.0,0.0,0.5,1.0,0.0,F10
72.75,50.0,61.65,45.02,46.33,73.84,1.0,0.0,0.5,1.0,0.0,F10
66.81,50.0,50.0,54.17,54.88,72.4,1.0,0.0,0.5,1.0,0.0,F10
67.53,50.0,50.0,52.24,54.46,71.75,1.0,0.0,0.5,1.0,0.0,F10
68.16,50.0,50.0,50.33,51.45,71.0,1.0,0.0,0.5,1.0,0.0,F10
66.22,50.0,50.0,52.35,53.24,71.49,1.0,0.0,0.5,1.0,0.0,F10
67.7,50.0,50.0,53.43,55.06,72.29,1.0,0.0,0.5,1.0,0.0,F10
68.83,50.0,50.0,51.85,52.26,71.29,1.0,0.0,0.5,1.0,0.0,F10
63.55,86.0,86.0,49.45,62.69,66.35,0.15,1.0,0.0,0.0,1.0,F11
64.07,86.0,86.0,51.24,63.03,66.8,0.15,1.0,0.0,0.0,1.0,F11
64.02,86.0,86.0,51.64,62.93,66.36,0.15,1.0,0.0,0.0,1.0,F11
66.68,52.03,86.0,49.48,64.79,69.23,0.15,1.0,0.0,0.0,0.0,F11
64.22,86.0,86.0,51.67,63.24,66.67,0.15,1.0,0.0,0.0,1.0,F11
66.16,55.16,86.0,49.45,64.43,68.79,0.15,1.0,0.0,0.0,0.0,F11
64.16,86.0,86.0,51.77,63.09,66.66,0.15,1.0,0.0,0.0,1.0,F11
68.15,50.0,86.0,49.53,65.78,70.33,0.15,1.0,0.0,0.0,0.0,F11
63.45,86.0,86.0,49.61,62.4,66.28,0.15,1.0,0.0,0.0,1.0,F11
63.98,86.0,86.0,51.58,62.92,66.33,0.15,1.0,0.0,0.0,1.0,F11
74.91,50.0,50.0,54.56,55.83,76.59,1.0,0.0,0.5,1.0,0.0,F12
74.66,50.0,50.0,56.37,57.75,77.15,1.0,0.0,0.5,1.0,0.0,F12
75.37,50.0,50.0,51.4,51.52,75.11,1.0,0.0,0.5,1.0,0.0,F12
75.1,50.0,50.0,56.81,58.66,77.34,1.0,0.0,0.5,1.0,0.0,F12
75.45,50.0,50.0,56.37,57.74,77.07,1.0,0.0,0.5,1.0,0.0,F12
75.11,50.0,50.0,54.56,55.7,76.53,1.0,0.0,0.5,1.0,0.0,F12
74.58,50.0,50.0,54.75,55.15,76.44,1.0,0.0,0.5,1.0,0.0,F12
78.13,50.0,50.0,48.72,49.61,76.22,1.0,0.0,0.5,1.0,0.0,F12
80.49,50.0,60.0,47.72,51.66,80.84,1.0,0.0,0.5,1.0,0.0,F12
75.35,50.0,50.0,56.86,56.99,77.44,1.0,0.0,0.5,1.0,0.0,F12
71.38,50.0,50.0,56.01,56.09,73.16,1.0,0.0,0.5,1.0,0.0,F13
70.35,50.0,50.0,52.31,52.99,72.72,1.0,0.0,0.5,1.0,0.0,F13
71.42,50.0,50.0,54.67,55.23,73.35,1.0,0.0,0.5,1.0,0.0,F13
71.31,50.0,50.0,54.76,52.87,72.47,1.0,0.0,0.5,1.0,0.0,F13
71.4,50.0,50.0,51.04,52.07,72.6,1.0,0.0,0.5,1.0,0.0,F13
70.95,50.0,50.0,56.01,56.04,73.31,1.0,0.0,0.5,1.0,0.0,F13
71.46,50.0,50.0,55.77,55.85,72.83,1.0,0.0,0.5,1.0,0.0,F13
70.37,50.0,50.0,55.44,55.47,72.43,1.0,0.0,0.5,1.0,0.0,F13
69.43,50.0,50.0,58.0,57.52,73.28,1.0,0.0,0.5,1.0,0.0,F13
71.39,50.0,50.0,55.37,55.27,72.51,1.0,0.0,0.5,1.0,0.0,F13
75.9,86.0,86.0,50.14,66.84,72.53,0.15,1.0,0.0,0.0,1.0,F14
57.85,59.71,86.0,69.48,66.29,64.76,0.15,1.0,0.0,0.0,0.314915272,F14
64.88,62.13,86.0,69.48,66.78,65.62,0.15,1.0,0.0,0.0,0.475623156,F14
55.86,56.77,86.0,67.8,65.17,63.72,0.15,1.0,0.0,0.0,0.20891815,F14
73.55,86.0,86.0,49.89,63.63,67.99,0.15,1.0,0.0,0.0,1.0,F14
58.43,61.48,86.0,69.48,66.24,64.66,0.15,1.0,0.0,0.0,0.34698769,F14
58.69,55.75,86.0,64.17,66.13,66.05,0.15,1.0,0.0,0.0,0.0,F14
63.42,62.26,86.0,54.98,64.66,67.23,0.15,1.0,0.0,0.0,0.227134888,F14
56.62,59.85,86.0,69.39,65.89,64.43,0.15,1.0,0.0,0.0,0.40568501,F14
60.9,59.59,86.0,59.94,64.54,65.47,0.15,1.0,0.0,0.0,0.47244427,F14
75.97,75.25,86.0,60.32,69.58,73.08,0.15,1.0,0.0,0.0,0.167548926,Normal
71.18,71.55,86.0,60.69,68.63,71.02,0.15,1.0,0.0,0.0,0.26710392,Normal
59.27,50.0,62.77,67.86,67.24,68.23,1.0,0.51695763,0.24152119,0.0,0.0,Normal
67.4,50.0,61.51,68.04,64.96,68.79,1.0,0.0,0.5,0.51578243,0.0,Normal
70.34,50.0,72.7,65.9,70.32,71.23,0.65619781,1.0,0.0,0.0,0.0,Normal
62.27,50.0,63.4,68.01,65.94,69.74,1.0,0.000202634,0.499898683,0.307876371,0.0,Normal
61.1,50.0,63.96,70.65,68.0,69.06,1.0,0.0,0.5,0.11672549,0.0,Normal
69.49,56.85,86.0,62.74,68.61,70.35,0.15,1.0,0.0,0.0,0.0,Normal
64.0,50.0,64.17,69.27,66.87,68.23,1.0,0.23115557,0.38442223,0.0,0.0,Normal
66.75,50.0,63.96,70.38,68.33,68.27,1.0,0.0,0.5,0.322328487,0.0,Normal
